"u_par","phi_LM_max","phi_LM_min","A_LM_50pc","K_LM","u_clin","phi_D_max","phi_D_min","A_D_50pc","K_D","A_d_PCR_50pc","K_d_PCR","d_PCR_max","d_LM","P_MI","d_MI","sig_het"
42.437,0.943418,0.00625521,18.511,3.17014,3.54212,0.993556,0.00962576,24.122,8.76047,13.9385,4.66096,41.2985,16.0209,0.307971,54.1543,1.59547
44.8042,0.892462,0.0139598,18.289,3.53917,4.4056,0.98183,0.00873522,21.5671,5.75757,9.17209,3.22332,56.6258,17.5775,0.249312,54.1835,1.50401
48.2418,0.926163,0.0150344,17.8626,3.854,3.81733,0.902846,0.00577336,24.683,5.0408,7.25787,3.61871,66.0744,16.9533,0.306255,34.2157,1.4641
45.9306,0.95918,0.0101805,17.2617,3.27714,3.89929,0.878831,0.00841257,27.2147,6.81606,13.4629,3.92868,36.935,15.5687,0.36201,65.4311,1.55498
41.6275,0.890546,0.00991359,19.137,3.40581,3.05931,0.915586,0.00272555,30.8885,5.85689,9.82779,4.78907,61.2439,15.9176,0.264022,33.6826,1.57387
41.4722,0.97798,0.00994821,18.3936,3.1576,5.11948,0.91489,0.0120585,21.4164,5.62955,12.968,3.7298,37.7704,14.6171,0.393389,62.8981,1.47709
39.4844,0.892373,0.00930041,19.9217,3.36506,4.01716,0.973377,0.00473619,28.0058,6.91916,10.4613,3.66354,44.3676,16.2955,0.540059,57.7914,1.50178
46.8406,0.841742,0.0138536,18.1198,3.45032,4.1018,0.923942,0.0109883,28.3454,5.9803,9.46759,3.23925,58.3253,16.4363,0.148776,117.298,1.42905
39.7528,0.922732,0.0124773,20.3848,3.53234,5.64817,0.94966,0.00753772,23.7004,6.41256,11.3105,3.73496,43.7762,15.6777,0.365018,53.5101,1.57161
41.3136,0.935763,0.0130685,19.1725,3.6593,3.50833,0.956555,0.00469142,26.0196,5.32993,10.4595,4.58924,62.061,16.1917,0.551104,28.0255,1.58102
40.8876,0.947064,0.00761224,18.6104,3.14502,3.45091,0.923896,0.0041951,24.4929,3.93055,10.3881,3.96003,57.4758,16.4268,0.268858,44.6945,1.58473
39.6472,0.957444,0.00808098,19.3424,3.18963,3.63426,0.981979,0.00476026,22.7514,8.08835,10.8588,3.03643,41.8386,15.8976,0.425897,48.288,1.61405
48.5887,0.931221,0.0138077,16.3602,3.33422,4.6315,0.922045,0.0118931,22.5504,5.35858,9.73284,3.20042,58.7387,18.5924,0.262121,51.03,1.36213
37.2298,0.930938,0.010931,20.4068,3.23337,5.02019,0.956367,0.00832411,24.5104,6.19068,14.7159,4.27648,52.7135,15.0857,0.427843,33.2438,1.57579
41.7712,0.980084,0.00654537,17.3776,2.94095,7.69004,0.963926,0.0220508,18.5523,5.21442,10.2733,4.07867,50.9163,15.6562,0.167054,20.7881,1.39614
36.0609,0.861104,0.0105384,21.4909,3.4608,3.70402,0.967595,0.00262559,29.8027,6.82853,8.76814,6.49967,60.9895,15.9399,0.200413,48.9411,1.50893
41.7455,0.938202,0.00918456,19.2859,3.2957,5.57754,0.971326,0.00340988,21.6362,6.56814,10.814,4.73625,49.4768,15.84,0.26325,51.8098,1.53653
46.3133,0.907989,0.012878,19.1154,3.65032,3.84544,0.97046,0.0125577,25.2746,7.44723,10.4523,4.62074,32.3937,14.5642,0.0704362,87.8673,1.58534
46.0094,0.918179,0.0146548,18.6483,3.65864,5.44366,0.926011,0.00731817,21.6854,4.67396,7.91749,3.00668,62.2488,15.0516,0.25009,36.2802,1.49924
47.7235,0.830943,0.015123,19.925,4.19083,4.09475,0.949011,0.00358418,20.9307,2.74851,10.0974,4.15793,40.5076,15.96,0.346485,80.4009,1.44059
43.4398,0.989715,0.0126849,16.8969,3.17569,3.52746,0.913364,0.00948126,23.0393,4.32141,13.3967,3.67178,43.193,16.6818,0.471832,50.1074,1.46339
46.2565,0.922202,0.0111681,16.795,3.35401,3.63826,0.962118,0.00855003,24.164,4.62859,9.00544,3.67177,56.7825,19.0806,0.17256,90.2884,1.51894
41.2958,0.829323,0.0111419,21.0856,3.52225,3.87866,0.946609,0.0032951,25.8718,5.56699,6.9604,2.35899,64.0808,15.3683,0.298753,107.461,1.55848
47.0965,0.896693,0.00821018,18.2798,3.2322,4.37647,0.883543,0.0120589,24.1188,5.0438,9.97625,3.48986,49.6271,15.227,0.256739,36.1864,1.44017
44.4078,0.961968,0.0116996,17.474,3.32031,4.16761,0.973725,0.00616628,25.3,4.80719,7.11104,3.9976,77.8321,16.85,0.265086,42.3477,1.47369
44.4675,0.944498,0.0125043,18.7332,3.48228,4.33767,0.922904,0.0105214,23.1894,4.01056,8.00527,3.30505,40.159,14.2865,0.220527,64.8244,1.51585
37.766,0.947464,0.00793197,19.9581,3.19357,3.64363,0.929678,0.006032,27.1903,6.72174,7.43527,3.13133,74.9612,15.1234,0.330554,50.8026,1.54868
42.2107,0.969578,0.0144707,19.7995,3.49043,5.2364,0.982455,0.00675023,20.5749,5.8038,7.68315,3.30873,50.2666,13.9688,0.310418,32.754,1.54776
42.0911,0.956832,0.0143989,19.43,3.6751,4.58477,0.979298,0.00367008,23.1015,5.50135,11.2689,3.46462,54.4841,15.0528,0.419185,23.9275,1.56861
40.6397,0.965854,0.0143032,20.6314,3.83709,3.61263,0.972596,0.00426352,23.4249,4.68599,7.91065,3.92137,79.0445,14.9757,0.311001,40.6188,1.60362
36.8334,0.985713,0.00829409,17.5098,2.92233,3.9677,0.936736,0.0087699,22.804,4.66931,9.07689,3.76106,71.5497,16.6325,0.507751,29.6806,1.58576
47.01,0.94055,0.0117113,18.124,3.51453,3.04486,0.899042,0.00756316,26.4866,5.04302,14.1851,3.66228,35.0483,15.4989,0.305164,57.8319,1.47414
41.5237,0.966075,0.0065409,18.7486,3.23147,3.74705,0.847677,0.00126012,27.632,4.14765,14.5778,3.69103,38.0983,15.1438,0.199763,72.5101,1.58965
43.2888,0.879902,0.00888839,19.5705,3.41062,3.93412,0.963054,0.00348695,24.2536,5.08379,8.2946,3.35265,62.0053,15.6279,0.157684,78.3948,1.64362
43.8633,0.906446,0.0101666,18.8794,3.35344,3.87907,0.989084,0.00721067,27.0555,4.49326,12.2576,2.99376,44.9112,15.0968,0.244369,96.6754,1.62527
42.4132,0.891738,0.0135084,20.2872,3.79042,5.01744,0.996341,0.00916126,23.0951,6.43311,9.3649,2.69354,40.1181,15.304,0.208918,69.8424,1.57136
47.8135,0.869836,0.0137882,18.5147,3.65695,3.35672,0.939877,0.00388061,26.5502,4.83666,9.07666,4.10829,47.9501,15.7085,0.218759,67.798,1.45091
40.1401,0.967708,0.00481452,17.701,2.95084,5.78204,0.941569,0.00721948,20.8032,5.70984,14.7866,3.5715,40.7816,16.4736,0.263781,24.4658,1.63489
41.9451,0.9686,0.0078915,17.6259,2.9628,4.03044,0.922942,0.00269464,28.0357,4.89906,7.07717,3.62163,96.5482,15.8371,0.299706,98.0616,1.45882
44.7922,0.979947,0.00995398,17.6253,3.30624,5.23482,0.977146,0.00984831,19.3936,4.92271,6.9125,2.64256,83.5822,17.5124,0.343736,42.5911,1.54
37.863,0.994213,0.0114083,18.6142,3.06514,3.55949,0.940605,0.00674522,23.4238,2.9047,8.69373,4.29937,84.7184,15.7962,0.293347,27.535,1.55281
45.8242,0.935925,0.0057777,17.2123,3.08412,4.94932,0.987188,0.00942896,22.1572,6.79148,8.17361,3.10997,52.7647,17.2312,0.358965,51.4402,1.59934
37.852,0.953353,0.00633411,18.0925,2.92172,5.24883,0.949616,0.00563229,26.7353,8.07246,9.21097,5.32945,85.522,16.7514,0.396388,42.9877,1.55764
42.2697,0.968006,0.0128359,18.1852,3.24146,5.08792,0.792921,0.00357126,30.237,6.42716,6.93098,3.24825,55.0647,14.8693,0.136388,136.135,1.44212
46.8893,0.940536,0.0132246,17.7231,3.50228,4.31106,0.989053,0.0130862,24.5769,7.5084,11.8743,4.34191,31.4129,15.7282,0.336288,102.516,1.5464
44.1244,0.924249,0.00843605,18.7726,3.39607,4.17998,0.961089,0.00546494,25.2705,4.85287,17.2852,5.66575,43.906,15.8383,0.362731,71.3169,1.61966
43.8915,0.904371,0.0107484,19.508,3.59226,4.83967,0.924575,0.00236253,23.2582,4.99087,16.6826,3.40587,34.879,14.5093,0.182958,68.817,1.62429
50.3867,0.955294,0.00949601,17.0885,3.54433,6.41659,0.96183,0.00598921,22.9256,4.8772,10.425,4.02546,55.8487,15.8777,0.177863,146.224,1.57646
47.4385,0.940553,0.0134823,18.0985,3.55501,4.23415,0.958492,0.0115573,21.7008,4.77688,7.7756,3.44966,62.0699,15.7408,0.144454,72.7439,1.39467
46.0795,0.985291,0.0131247,18.4389,3.5572,4.20838,0.872519,0.00855361,25.5858,6.87754,8.92155,3.65791,71.4742,14.2521,0.0373912,99.0836,1.53924
37.3067,0.918525,0.00879406,19.6715,3.22046,4.28842,0.952892,0.0060816,26.8426,5.1954,11.0298,3.45093,62.4712,16.0597,0.243452,57.0709,1.63425
40.1866,0.929222,0.0116316,20.2679,3.46744,3.77387,0.944974,0.0078709,23.6687,4.49263,11.5638,3.33526,41.8959,14.0135,0.215681,80.8378,1.5243
40.3663,0.899168,0.00914424,19.1825,3.26339,3.06994,0.936773,0.00519216,27.691,4.00071,10.7885,6.06306,84.9923,16.5313,0.231887,72.583,1.58499
42.9458,0.896731,0.0135584,18.3481,3.17662,2.66743,0.967058,0.00619826,28.7437,8.79172,7.17561,3.38521,50.03,14.801,0.176925,51.9661,1.34794
48.1334,0.936034,0.0122132,17.9958,3.65005,4.40314,0.948697,0.00485402,24.3545,5.38431,9.38201,3.85453,51.8423,14.9659,0.393677,33.4375,1.52641
38.5401,0.911762,0.00844325,18.6544,3.10285,3.94544,0.914026,0.00363661,28.3053,6.61173,11.3048,3.72504,46.5207,17.0323,0.407422,47.9539,1.56599
46.606,0.871229,0.0105386,20.0617,3.71671,3.68028,0.961641,0.00955986,25.8379,7.8191,9.36497,4.31455,42.7888,13.8041,0.371803,47.1129,1.59125
39.9623,0.878221,0.0112701,20.5269,3.51859,3.54043,0.973848,0.00247334,26.4169,7.62071,7.41949,4.02909,61.5759,15.2398,0.633249,31.2374,1.56402
45.2562,0.905766,0.0108175,18.2538,3.33015,4.82162,0.890256,0.00645829,24.4354,5.16735,9.58786,3.75375,38.524,15.7086,0.170949,51.5439,1.49202
42.5459,0.992003,0.00805171,17.2459,3.03124,4.13981,0.980227,0.00772858,22.6305,4.09865,7.7102,3.55318,58.3614,16.143,0.462182,49.9689,1.54687
38.0795,0.985303,0.0079029,18.9164,3.04418,4.78687,0.887624,0.00776666,25.2569,6.4387,9.3633,2.88275,68.2723,15.8854,0.469181,49.1212,1.50757
46.4602,0.914221,0.0128705,19.2643,3.69113,4.69592,0.9791,0.00310014,23.1591,4.56385,8.24469,3.60486,55.8055,14.2965,0.322339,76.2594,1.58726
38.9281,0.927042,0.00895523,19.0736,3.24589,4.82487,0.91605,0.00918409,24.6421,7.00833,10.5533,4.10788,53.6474,16.4735,0.447084,39.6914,1.55881
46.0908,0.865619,0.0105737,18.7903,3.6417,5.15175,0.944659,0.00774419,23.1872,5.68301,6.374,3.32885,57.7479,17.233,0.250519,29.8115,1.54837
43.246,0.9274,0.0119625,19.3448,3.70637,4.39219,0.794582,0.00764127,28.2499,3.74022,10.2252,4.47704,59.9748,15.7899,0.485216,48.9987,1.55225
41.8854,0.826854,0.00850452,19.7283,3.34626,4.15872,0.924858,0.0060338,30.2033,6.89683,9.62314,3.02126,45.228,15.9927,0.43878,42.0135,1.56567
41.7428,0.940519,0.0106456,18.2966,3.18155,5.53456,0.974287,0.00520789,25.4701,6.73492,12.3452,3.69337,33.8063,15.45,0.11,154.159,1.50735
41.018,0.902436,0.0102142,21.7197,3.76639,3.81676,0.985937,0.00047649,26.7716,7.04357,10.6431,4.53512,63.344,14.7815,0.624579,29.3226,1.64761
47.8948,0.958261,0.0119758,18.0352,3.64535,4.06243,0.928026,0.00481657,23.4842,6.02011,8.18093,3.7676,57.6731,15.6687,0.484412,41.7406,1.57062
43.3892,0.969751,0.00521818,17.7224,2.89858,4.5464,0.998636,0.00640636,24.4997,5.51347,9.43785,4.61839,58.8819,14.2181,0.329429,66.7226,1.51313
42.9103,0.911947,0.00775253,18.2381,3.13345,5.80822,0.958395,0.00429389,24.0444,6.70213,10.7375,3.47525,37.8674,16.495,0.364864,51.2936,1.56509
43.702,0.940736,0.00961827,17.7622,3.30068,3.03236,0.988567,0.00434026,25.591,5.98097,10.5892,4.0115,74.5433,17.9245,0.396088,51.9939,1.47263
45.9998,0.936015,0.0104266,16.3472,3.15522,4.57036,0.961748,0.0180841,23.2129,7.41241,10.0704,3.92309,57.6013,18.2507,0.350895,35.4172,1.47444
38.5975,0.931491,0.0104569,18.9278,3.26924,4.02259,0.969708,0.00501418,25.7392,5.90795,10.502,4.3101,69.6102,17.2257,0.525969,38.8138,1.56741
40.8403,0.845813,0.00967091,20.3626,3.43025,5.25568,0.966368,0.00573931,23.9786,6.33204,9.19879,5.20852,55.9274,15.8301,0.477995,56.5848,1.58512
44.765,0.955862,0.00715817,18.4113,3.18452,5.32489,0.989976,0.00434011,23.9096,7.12955,9.27191,4.54024,72.7729,14.2871,0.261758,87.1197,1.63266
39.5294,0.888135,0.0113829,20.1918,3.50309,5.07377,0.989282,0.00559331,26.0622,6.17272,6.95614,2.70052,77.6065,16.908,0.758958,28.6709,1.58094
49.5354,0.939059,0.0132355,17.0889,3.45668,4.55263,0.901273,0.0201564,23.1282,5.90026,9.70458,5.63234,59.6785,16.9098,0.255542,57.3006,1.50519
44.3834,0.965614,0.0112894,18.0239,3.41354,3.97794,0.973368,0.0082793,23.8899,5.89749,6.8758,2.72407,63.1872,15.2003,0.279863,29.0802,1.55999
35.6121,0.961709,0.0140624,20.6354,3.29311,3.7349,0.907568,0.0102779,22.2968,3.93287,5.68675,2.732,74.1644,13.5663,0.342651,43.1979,1.46562
34.8689,0.821038,0.00916962,22.9346,3.50474,3.69443,0.928007,0.00259751,28.6589,5.2378,7.53539,3.65976,59.1147,15.7467,0.368297,38.8334,1.51589
43.5558,0.93644,0.0138871,18.7798,3.47492,2.99107,0.941138,0.00243831,25.3109,4.48679,12.1465,3.67039,40.4338,15.0031,0.262753,69.0733,1.46971
42.7657,0.875647,0.0149542,19.2639,3.58504,5.01912,0.991881,0.008828,22.9853,6.04577,11.4332,4.7545,45.749,15.9386,0.251899,48.6222,1.49562
43.8044,0.88344,0.0102666,18.5487,3.44287,4.59764,0.931854,0.0129176,23.5052,5.19204,11.6574,3.49987,54.8825,16.641,0.176438,57.2684,1.4463
40.4775,0.870848,0.00863257,19.7081,3.37707,4.01243,0.929751,0.00433048,25.4121,4.60973,10.6022,4.25175,64.8794,16.5718,0.462538,45.8637,1.53414
42.1043,0.952515,0.0093664,17.5024,3.1126,4.09156,0.968393,0.00654101,23.3921,5.86981,15.9672,5.41304,40.2243,17.4703,0.253607,35.8497,1.56869
47.4361,0.843937,0.0136013,18.5567,3.65151,6.06961,0.991437,0.00790839,27.1999,6.05865,8.14928,3.69113,51.2336,16.2716,0.280915,135.969,1.44468
42.0327,0.877347,0.00667305,18.5642,3.12455,4.3296,0.985627,0.00719908,23.9519,5.32839,8.59436,2.78936,53.1372,17.116,0.230373,51.1838,1.58755
43.7937,0.870109,0.012202,19.4414,3.67658,4.14882,0.936943,0.00604455,27.1653,6.23502,7.39084,5.2565,54.567,17.2289,0.460661,24.192,1.48462
39.903,0.900521,0.0120369,17.8336,3.29269,3.84,0.938347,0.00860318,27.8869,5.9982,11.4447,4.60011,53.7874,17.9614,0.424524,23.47,1.43369
43.7349,0.940063,0.0117211,18.7992,3.33225,5.20823,0.9707,0.00492457,25.557,6.59328,12.1182,4.32538,50.5875,14.8745,0.340391,54.8118,1.53311
39.6939,0.926889,0.011753,19.8197,3.43539,4.55754,0.900476,0.00712622,26.2994,6.53088,8.03376,3.05197,72.7198,15.1812,0.274655,70.6488,1.54769
40.4934,0.948729,0.00997165,18.1747,3.20268,3.94398,0.96417,0.00700009,27.1534,6.12535,16.2178,5.64105,55.677,16.357,0.369944,43.1363,1.58744
45.2576,0.96109,0.00998946,18.1003,3.37781,5.98654,0.964789,0.00689504,22.0117,8.67467,14.628,5.73244,48.2192,15.0636,0.398695,56.2731,1.59884
44.8721,0.860815,0.00880374,19.317,3.48448,4.15227,0.905576,0.00497112,28.7049,5.77933,10.9902,3.28871,52.7339,17.065,0.233189,99.1346,1.52304
40.4445,0.924304,0.0089813,19.2936,3.22152,4.43512,0.975016,0.00789395,23.9774,6.92571,6.12981,3.19595,82.9621,15.6831,0.451395,49.2182,1.57551
40.3461,0.892259,0.0163013,20.2182,3.6723,4.32871,0.948422,0.00918543,25.0643,5.30566,7.86942,4.16301,63.1997,15.8512,0.17691,107.191,1.47842
47.6867,0.965766,0.00640526,17.9617,3.32954,4.76575,0.994279,0.00373774,21.7025,4.23309,7.31827,2.73776,67.0434,15.3384,0.255915,31.0945,1.61967
40.5559,0.923896,0.0107143,19.8408,3.4497,4.73174,0.947326,0.00738743,23.425,5.3749,11.4857,3.71114,42.3372,15.14,0.296489,75.3191,1.60418
38.3762,0.968324,0.00961142,19.7195,3.31885,4.01669,0.985904,0.00312765,24.8199,4.58033,11.5907,2.66479,41.2985,16.3024,0.299827,73.3581,1.66409
38.9682,0.973343,0.00814691,19.5098,3.1869,3.67562,0.903012,0.00496771,23.51,4.74008,5.61662,2.97863,81.7762,15.2864,0.175289,59.27,1.61397
42.1245,0.96628,0.0128338,18.4116,3.18779,4.78136,0.990979,0.00800687,21.3546,8.12712,8.73162,2.70578,44.4954,14.5204,0.265242,31.7957,1.55562
48.9825,0.934588,0.0113453,17.4109,3.47829,3.05127,0.910675,0.00965773,27.2284,4.18752,8.50096,3.06729,51.4832,15.9047,0.434639,35.5946,1.5226
42.5926,0.980504,0.00969196,17.6761,3.24754,4.15302,0.970199,0.00673763,23.4383,6.05061,9.56942,4.19467,68.56,16.4948,0.356663,34.4296,1.60257
45.5038,0.886007,0.0148334,18.2398,3.57044,4.61537,0.970594,0.0081435,22.949,4.38275,12.3371,4.66905,55.0885,16.8599,0.372455,61.2647,1.45848
39.0763,0.906948,0.0143327,19.7279,3.44205,4.22287,0.98893,0.00677443,23.318,4.16511,11.5007,6.73024,44.9418,16.3536,0.183081,51.4041,1.49614
36.4521,0.961216,0.00902821,19.4926,3.26776,5.29851,0.980377,0.00998607,22.0648,5.44495,8.88546,3.15641,55.6759,17.829,0.548247,27.2557,1.57201
47.0273,0.930398,0.0104353,17.962,3.59989,3.36537,0.946014,0.00413495,27.6093,5.82995,5.613,3.7445,74.4267,15.6705,0.184753,30.5628,1.59042
39.3924,0.910162,0.00936838,18.5591,3.14071,3.99899,0.973163,0.00872716,26.5818,6.06034,9.34935,3.61266,75.7514,18.2083,0.205212,40.7035,1.62921
42.5768,0.879456,0.0106591,19.4675,3.37958,4.61669,0.968599,0.00908769,26.2994,6.47164,10.0605,4.91529,45.7554,14.8935,0.146945,107.759,1.48967
41.1378,0.91404,0.00932668,19.4757,3.23271,3.76663,0.855176,0.00508364,28.2163,5.02169,8.68044,4.62487,57.5629,15.3548,0.403769,39.7569,1.50868
42.0978,0.916621,0.0102474,19.4289,3.32772,4.91291,0.936851,0.010405,22.7234,4.76056,10.0423,3.39416,55.6358,15.44,0.288992,62.5626,1.55454
35.5708,0.927031,0.00979445,18.9381,3.03815,5.0935,0.877421,0.00942648,26.3913,7.51318,9.60993,5.59047,60.7957,16.8521,0.443398,46.3741,1.44303
38.8532,0.888126,0.00820488,19.9067,3.229,3.25467,0.969393,0.00608986,26.0395,4.56558,7.8554,3.30144,71.5651,16.1097,0.16378,46.3369,1.54343
41.9344,0.874915,0.00780339,18.9624,3.30252,3.96476,0.98428,0.00581564,24.588,5.08216,17.2375,5.46172,40.9196,17.5596,0.58181,39.068,1.46503
38.1883,0.943304,0.00539451,18.9103,2.93879,4.30797,0.958079,0.00540429,24.4256,5.67042,11.2795,4.19325,49.235,15.4003,0.403746,38.1573,1.55857
39.3552,0.907868,0.0074658,20.6539,3.32545,4.53188,0.924631,0.00329154,25.3549,5.06884,8.0665,3.0776,64.0515,14.611,0.366223,34.8145,1.61635
34.6689,0.884152,0.00597637,21.7146,2.99938,3.06373,0.945721,0.00548036,27.4117,5.87563,8.98443,3.47004,49.8235,14.9445,0.23438,59.5096,1.63636
47.0498,0.824254,0.012229,18.8601,3.80008,2.77771,0.949227,0.00410191,30.5921,4.85409,12.6403,4.11456,46.6011,16.073,0.325024,25.1833,1.56228
36.9713,0.889972,0.0116593,20.791,3.37785,4.75319,0.984179,0.00587458,26.233,6.14898,10.8236,5.03418,46.1849,14.9618,0.353125,94.1246,1.6255
40.9077,0.908507,0.0132997,19.9795,3.65449,2.64809,0.910827,0.00406027,29.1168,5.21048,14.8922,4.8569,48.6275,16.0048,0.391592,82.3742,1.57157
44.6429,0.930081,0.0179097,18.3757,3.89376,4.10807,0.920149,0.0151166,21.5479,4.57107,11.6626,4.73149,53.8879,17.7357,0.340527,34.4873,1.38403
42.8039,0.964115,0.00534308,18.82,3.3234,3.63125,0.997215,0.00399755,23.2731,5.17632,10.1703,4.13959,104.425,17.3273,0.179608,28.0909,1.72313
43.1056,0.974561,0.00974425,18.7388,3.454,4.53475,0.944525,0.00758988,24.1028,5.50461,8.15649,3.56455,57.742,16.3242,0.217688,70.2312,1.45679
46.115,0.981759,0.0161339,17.3901,3.51528,3.96833,0.916214,0.00636523,23.6337,4.42693,6.68386,2.47676,72.9615,16.8654,0.332884,48.773,1.47426
41.6726,0.97749,0.011349,18.6198,3.37107,4.18534,0.969205,0.00320376,24.6671,5.36593,7.76673,3.01407,107.194,15.9633,0.473579,37.8287,1.61517
41.1409,0.909079,0.0117732,20.338,3.69831,3.70006,0.881468,0.00687833,25.7357,4.97389,8.00821,3.40376,54.278,15.8549,0.260452,48.9835,1.56759
41.03,0.896,0.0136561,20.9386,3.89383,5.49159,0.95913,0.0075391,20.8161,5.03022,9.34488,3.52137,45.8625,16.3666,0.678988,30.661,1.64449
39.8817,0.953117,0.0079792,18.3506,3.06362,5.11936,0.978684,0.00709707,20.8438,4.18865,11.6337,4.49066,45.8093,16.7714,0.509948,48.2701,1.46247
38.7046,0.974473,0.0102723,17.0019,2.87767,4.84319,0.963862,0.00999135,26.4247,5.18529,13.3551,3.22902,45.5273,17.4615,0.227298,140.439,1.36873
40.0753,0.950348,0.0132497,17.9676,3.18556,3.75784,0.957522,0.0178676,21.7635,5.71647,9.97998,4.03672,57.4664,17.2036,0.256694,40.848,1.45098
38.3096,0.974966,0.0125141,18.1665,3.20193,6.6015,0.97528,0.010706,22.0815,5.76773,8.97925,4.21424,68.0776,17.2687,0.272088,38.0788,1.54856
38.5571,0.968227,0.0149231,19.6157,3.47953,6.00391,0.971701,0.0119666,20.8611,5.39908,10.4291,4.12984,57.115,15.1522,0.58224,29.985,1.54221
42.3636,0.919228,0.0114523,19.1057,3.56644,4.3008,0.972591,0.0120484,22.7266,4.87417,13.7445,5.39754,39.2771,17.4724,0.428705,54.3577,1.51709
40.3363,0.935952,0.00919558,18.4569,3.09716,5.70212,0.950996,0.00644104,24.173,6.30367,9.27613,3.32546,57.1684,16.7635,0.21678,85.6009,1.5414
41.8301,0.969498,0.00883753,19.2402,3.53044,4.01468,0.904839,0.00788614,24.0683,4.73322,7.95041,2.75868,64.4568,16.2198,0.4477,24.9905,1.5944
44.3794,0.944323,0.00833392,18.6553,3.42209,5.19043,0.995544,0.00294855,24.0262,6.61203,7.87031,5.06495,72.8014,15.5783,0.421938,35.0589,1.68306
42.8674,0.938527,0.00904322,18.1329,3.26865,4.0219,0.934959,0.00663148,23.3671,4.30498,8.62969,3.38722,65.9369,15.8218,0.556799,28.4165,1.56092
49.2569,0.95678,0.0145346,17.9286,3.62133,4.42814,0.971328,0.00826372,21.5618,4.50703,8.75374,2.74556,40.5264,14.5294,0.135936,117.844,1.51475
51.0288,0.960244,0.0189436,17.3444,3.80845,5.73791,0.94931,0.00873925,21.8746,4.58032,15.4422,5.07982,36.223,15.3684,0.392413,92.3606,1.56315
47.0762,0.931663,0.016745,18.734,4.08302,3.95876,0.90022,0.00309937,28.7069,5.48604,9.32853,4.97797,43.7941,15.6494,0.234088,87.969,1.52086
43.3418,0.943098,0.010734,17.7789,3.19814,4.30224,0.88713,0.00478585,25.5524,6.64858,8.95791,3.14725,45.6954,15.5559,0.601255,33.3054,1.50274
41.2742,0.967587,0.0141943,17.8782,3.12571,4.67294,0.92487,0.00889522,21.867,5.98132,15.9369,5.81568,29.7334,15.009,0.161398,107.387,1.42039
50.9303,0.991124,0.0085292,15.6656,3.2564,5.64903,0.969261,0.00451666,22.5077,5.72942,11.894,3.86892,57.9116,17.1364,0.181955,101.431,1.59711
48.7732,0.89987,0.00980024,17.203,3.40585,4.35588,0.930635,0.004652,25.438,5.7289,9.00959,3.96539,49.6243,16.6277,0.273917,40.2098,1.5851
36.9614,0.884392,0.0106755,20.7882,3.37102,4.96124,0.975929,0.00764345,24.0922,6.15034,6.06222,3.09849,67.472,15.4712,0.291574,48.1931,1.61159
37.4308,0.831161,0.00913544,22.2485,3.68952,3.35587,0.93791,0.00631365,26.5089,7.79042,10.4759,4.39588,50.9077,16.2195,0.0756098,70.6993,1.52939
39.554,0.947405,0.0093929,19.1246,3.28077,3.67682,0.996794,0.00349183,22.538,4.72153,9.12816,4.55051,71.7775,16.7614,0.217281,58.4039,1.59671
44.9922,0.958249,0.0129568,18.5594,3.68725,4.04025,0.967999,0.00419858,23.722,4.2971,8.97244,7.29798,79.0267,16.325,0.294823,32.3685,1.59338
41.4636,0.865158,0.013798,19.7884,3.48977,4.98997,0.928801,0.00217527,24.2401,4.32185,8.88974,4.5567,57.999,15.99,0.142098,141.325,1.45559
44.8414,0.982448,0.0131728,18.1223,3.25099,6.3738,0.962865,0.0115396,21.1682,5.22519,10.9609,4.21863,40.7244,15.1605,0.164915,132.212,1.41067
43.6593,0.987504,0.0117759,17.0314,3.20991,6.48114,0.907125,0.0134465,22.3036,5.41805,9.26328,3.43453,52.3625,17.497,0.217193,120.643,1.39839
42.0935,0.894026,0.00823224,18.5558,3.16608,5.39443,0.967847,0.00465726,25.8961,5.38007,10.3667,4.09132,49.1846,15.9943,0.236771,109.338,1.51009
34.4176,0.849961,0.00661359,21.5733,3.28154,3.95452,0.99122,0.00392538,24.5367,4.35536,9.89943,3.22548,54.7494,17.4448,0.276934,45.3951,1.62914
39.5483,0.888841,0.00867419,20.2679,3.41561,5.07262,0.907393,0.00426832,25.9685,6.1791,8.612,3.2969,61.6354,15.5436,0.165343,42.8377,1.57489
37.6629,0.908595,0.00902123,20.2937,3.30986,4.95253,0.975266,0.00512736,24.9929,4.97984,13.9276,4.68357,41.4527,15.0395,0.353047,99.2355,1.5811
42.5272,0.955783,0.00973713,18.6531,3.30678,4.66953,0.94398,0.00219323,25.4107,4.91235,9.34257,3.43579,62.7309,16.5642,0.317069,43.0817,1.61991
39.7167,0.92412,0.0129706,19.9804,3.53391,3.96522,0.814086,0.00346343,30.3327,5.46294,8.33349,4.53333,41.0404,14.416,0.40655,64.2638,1.53584
40.8388,0.953691,0.00919023,19.5856,3.28368,4.04269,0.974179,0.00440132,25.3257,6.68837,11.6988,5.85745,45.9648,15.0087,0.930856,22.1663,1.53688
44.8202,0.880747,0.0117144,19.8753,4.05196,3.26628,0.969071,0.00585061,25.4592,5.63156,7.32653,3.27879,60.2395,17.071,0.415914,44.5455,1.56865
40.8889,0.96573,0.0111951,18.7474,3.33759,5.40318,0.952724,0.00851647,21.2915,5.43292,8.64451,3.32149,76.0117,16.7229,0.246826,54.9006,1.48577
